#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A35EA5
#Date Time: 2022-12-02 09:35:57.242
#Sample rate: 40Hz
#Samples: 7750
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 10 s
#Channel 1: Range: 1 V/div Offset: -3.5 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -1 V

Time (s),Channel 1 (V),Channel 2 (V)
-100.025,0.2806463578380511,-0.003339973071199579
-100,0.2806463578380511,-0.003339973071199579
-99.97500000000001,0.2806463578380511,-0.003339973071199579
-99.95,0.2806463578380511,-0.003339973071199579
-99.92500000000001,0.2806463578380511,-0.003339973071199579
-99.90000000000001,0.2806463578380511,-0.003339973071199579
-99.875,0.2806463578380511,-0.003339973071199579
-99.85000000000001,0.2806463578380511,-0.003339973071199579
-99.825,0.2806463578380511,-0.003339973071199579
-99.80000000000001,0.2806463578380511,-0.003339973071199579
-99.77500000000001,0.2806463578380511,-0.003339973071199579
-99.75,0.2806463578380511,-0.003339973071199579
-99.72500000000001,0.2806463578380511,-0.003339973071199579
-99.7,0.2806463578380511,-0.003339973071199579
-99.67500000000001,0.2806463578380511,-0.003339973071199579
-99.65000000000001,0.2806463578380511,-0.003339973071199579
-99.625,0.2806463578380511,-0.003339973071199579
-99.60000000000001,0.2806463578380511,-0.003339973071199579
-99.575,0.2806463578380511,-0.003339973071199579
-99.55000000000001,0.2806463578380511,-0.003339973071199579
-99.52500000000001,0.2806463578380511,-0.003339973071199579
-99.5,0.2806463578380511,-0.003339973071199579
-99.47500000000001,0.2806463578380511,-0.003339973071199579
-99.45,0.2806463578380511,-0.003339973071199579
-99.42500000000001,0.2806463578380511,-0.003339973071199579
-99.40000000000001,0.2806463578380511,-0.003339973071199579
-99.375,0.2806463578380511,-0.003339973071199579
-99.35000000000001,0.2806463578380511,-0.003339973071199579
-99.325,0.2806463578380511,-0.003339973071199579
-99.30000000000001,0.2806463578380511,-0.003339973071199579
-99.27500000000001,0.2806463578380511,-0.003339973071199579
-99.25,0.2806463578380511,-0.003339973071199579
-99.22500000000001,0.2806463578380511,-0.003339973071199579
-99.2,0.2806463578380511,-0.003339973071199579
-99.17500000000001,0.2806463578380511,-0.003339973071199579
-99.15000000000001,0.2806463578380511,-0.003339973071199579
-99.125,0.2806463578380511,-0.003339973071199579
-99.10000000000001,0.2806463578380511,-0.003339973071199579
-99.075,0.2806463578380511,-0.003339973071199579
-99.05000000000001,0.2806463578380511,-0.003339973071199579
-99.02500000000001,0.2806463578380511,-0.003339973071199579
-99,0.2806463578380511,-0.003339973071199579
-98.97500000000001,0.2806463578380511,-0.003339973071199579
-98.95,0.2806463578380511,-0.003339973071199579
-98.92500000000001,0.2806463578380511,-0.003339973071199579
-98.90000000000001,0.2806463578380511,-0.003339973071199579
-98.875,0.2806463578380511,-0.003339973071199579
-98.85000000000001,0.2806463578380511,-0.003339973071199579
-98.825,0.2770085263246145,-0.003339973071199579
-98.80000000000001,0.2515437057305574,-0.003339973071199579
-98.77500000000001,0.2333545481633741,-0.003339973071199579
-98.75,3.489213752689231,-0.003339973071199579
-98.72500000000001,4.864314064768307,-0.003339973071199579
-98.7,4.864314064768307,-0.003339973071199579
-98.67500000000001,4.864314064768307,-0.003339973071199579
-98.65000000000001,4.864314064768307,-0.003339973071199579
-98.625,4.864314064768307,-0.003339973071199579
-98.60000000000001,4.864314064768307,-0.003339973071199579
-98.575,4.864314064768307,-0.003339973071199579
-98.55000000000001,4.864314064768307,-0.003339973071199579
-98.52500000000001,4.864314064768307,-0.003339973071199579
-98.5,4.864314064768307,-0.003339973071199579
-98.47500000000001,4.864314064768307,-0.003339973071199579
-98.45,4.864314064768307,-0.003339973071199579
-98.42500000000001,4.864314064768307,-0.003339973071199579
-98.40000000000001,4.864314064768307,-0.003339973071199579
-98.375,4.864314064768307,-0.003339973071199579
-98.35000000000001,4.864314064768307,-0.003339973071199579
-98.325,4.864314064768307,-0.003339973071199579
-98.30000000000001,4.864314064768307,-0.003339973071199579
-98.27500000000001,4.864314064768307,-0.003339973071199579
-98.25,4.864314064768307,-0.003339973071199579
-98.22500000000001,4.864314064768307,-0.003339973071199579
-98.2,4.864314064768307,-0.003339973071199579
-98.17500000000001,4.864314064768307,-0.003339973071199579
-98.15000000000001,4.864314064768307,-0.003339973071199579
-98.125,4.864314064768307,-0.003339973071199579
-98.10000000000001,4.864314064768307,-0.003339973071199579
-98.075,4.864314064768307,-0.003339973071199579
-98.05000000000001,4.864314064768307,-0.003339973071199579
-98.02500000000001,4.864314064768307,-0.003339973071199579
-98,4.864314064768307,-0.003339973071199579
-97.97500000000001,4.864314064768307,-0.003339973071199579
-97.95,4.864314064768307,-0.003339973071199579
-97.92500000000001,2.92534986810654,-0.003339973071199579
-97.90000000000001,0.2406302111902474,-0.003339973071199579
-97.875,0.2588193687574312,-0.003339973071199579
-97.85000000000001,0.2770085263246145,-0.003339973071199579
-97.825,0.2806463578380511,-0.003339973071199579
-97.80000000000001,0.2806463578380511,-0.003339973071199579
-97.77500000000001,0.2806463578380511,-0.003339973071199579
-97.75,0.2806463578380511,-0.003339973071199579
-97.72500000000001,0.2806463578380511,-0.003339973071199579
-97.7,0.2806463578380511,-0.003339973071199579
-97.67500000000001,0.2806463578380511,-0.003339973071199579
-97.65000000000001,0.2806463578380511,-0.003339973071199579
-97.625,0.2806463578380511,-0.003339973071199579
-97.60000000000001,0.2806463578380511,-0.003339973071199579
-97.575,0.2806463578380511,-0.003339973071199579
-97.55000000000001,0.2806463578380511,-0.003339973071199579
-97.52500000000001,0.2806463578380511,-0.003339973071199579
-97.5,0.2806463578380511,-0.003339973071199579
-97.47500000000001,0.2806463578380511,-0.003339973071199579
-97.45,0.2806463578380511,-0.003339973071199579
-97.42500000000001,0.2806463578380511,-0.003339973071199579
-97.40000000000001,0.2806463578380511,-0.003339973071199579
-97.375,0.2806463578380511,-0.003339973071199579
-97.35000000000001,0.2806463578380511,-0.003339973071199579
-97.325,0.2806463578380511,-0.003339973071199579
-97.30000000000001,0.2806463578380511,-0.003339973071199579
-97.27500000000001,0.2806463578380511,-0.003339973071199579
-97.25,0.2806463578380511,-0.003339973071199579
-97.22500000000001,0.2806463578380511,-0.003339973071199579
-97.2,0.2806463578380511,-0.003339973071199579
-97.17500000000001,0.2806463578380511,-0.003339973071199579
-97.15000000000001,0.2806463578380511,-0.003339973071199579
-97.125,0.2806463578380511,-0.003339973071199579
-97.10000000000001,0.2806463578380511,-0.003339973071199579
-97.075,0.2806463578380511,-0.003339973071199579
-97.05000000000001,0.2806463578380511,-0.003339973071199579
-97.02500000000001,0.2806463578380511,-0.003339973071199579
-97,0.2806463578380511,-0.003339973071199579
-96.97500000000001,0.2806463578380511,-0.003339973071199579
-96.95,0.2806463578380511,-0.003339973071199579
-96.92500000000001,0.2806463578380511,-0.003339973071199579
-96.90000000000001,0.2806463578380511,-0.003339973071199579
-96.875,0.2806463578380511,-0.003339973071199579
-96.85000000000001,0.2806463578380511,-0.003339973071199579
-96.825,0.2806463578380511,-0.003339973071199579
-96.80000000000001,0.2806463578380511,-0.003339973071199579
-96.77500000000001,0.2806463578380511,-0.003339973071199579
-96.75,0.2806463578380511,-0.003339973071199579
-96.72500000000001,0.2806463578380511,-0.003339973071199579
-96.7,0.2806463578380511,-0.003339973071199579
-96.67500000000001,0.2806463578380511,-0.003339973071199579
-96.65000000000001,0.2806463578380511,-0.003339973071199579
-96.625,0.2806463578380511,-0.003339973071199579
-96.60000000000001,0.2806463578380511,-0.003339973071199579
-96.575,0.2806463578380511,-0.003339973071199579
-96.55000000000001,0.2806463578380511,-0.003339973071199579
-96.52500000000001,0.2806463578380511,-0.003339973071199579
-96.5,0.2806463578380511,-0.003339973071199579
-96.47500000000001,0.2806463578380511,-0.003339973071199579
-96.45,0.2806463578380511,-0.003339973071199579
-96.42500000000001,0.2806463578380511,-0.003339973071199579
-96.40000000000001,0.2806463578380511,-0.003339973071199579
-96.375,0.2806463578380511,-0.003339973071199579
-96.35000000000001,0.2806463578380511,-0.003339973071199579
-96.325,0.2806463578380511,-0.003339973071199579
-96.30000000000001,0.2806463578380511,-0.003339973071199579
-96.27500000000001,0.2806463578380511,-0.003339973071199579
-96.25,0.2806463578380511,-0.003339973071199579
-96.22500000000001,0.2806463578380511,-0.003339973071199579
-96.2,0.2806463578380511,-0.003339973071199579
-96.17500000000001,0.2806463578380511,-0.003339973071199579
-96.15000000000001,0.2806463578380511,-0.003339973071199579
-96.125,0.2806463578380511,-0.003339973071199579
-96.10000000000001,0.2806463578380511,-0.003339973071199579
-96.075,0.2697328632977412,-0.003339973071199579
-96.05000000000001,0.2224410536230641,-0.003339973071199579
-96.02500000000001,1.339255328248134,-0.003339973071199579
-96,4.860676233254871,-0.003339973071199579
-95.97500000000001,4.864314064768307,-0.003339973071199579
-95.95,4.864314064768307,-0.003339973071199579
-95.92500000000001,4.864314064768307,-0.003339973071199579
-95.90000000000001,4.864314064768307,-0.003339973071199579
-95.875,4.864314064768307,-0.003339973071199579
-95.85000000000001,4.864314064768307,-0.003339973071199579
-95.825,4.864314064768307,-0.003339973071199579
-95.80000000000001,4.864314064768307,-0.003339973071199579
-95.77500000000001,4.864314064768307,-0.003339973071199579
-95.75,4.864314064768307,-0.003339973071199579
-95.72500000000001,4.864314064768307,-0.003339973071199579
-95.7,4.864314064768307,-0.003339973071199579
-95.67500000000001,4.864314064768307,-0.003339973071199579
-95.65000000000001,4.864314064768307,-0.003339973071199579
-95.625,4.864314064768307,-0.003339973071199579
-95.60000000000001,4.864314064768307,-0.003339973071199579
-95.575,4.864314064768307,-0.003339973071199579
-95.55000000000001,4.864314064768307,-0.003339973071199579
-95.52500000000001,4.864314064768307,-0.003339973071199579
-95.5,4.864314064768307,-0.003339973071199579
-95.47500000000001,4.864314064768307,-0.003339973071199579
-95.45,4.864314064768307,-0.003339973071199579
-95.42500000000001,4.864314064768307,-0.003339973071199579
-95.40000000000001,4.864314064768307,-0.003339973071199579
-95.375,4.864314064768307,-0.003339973071199579
-95.35000000000001,4.864314064768307,-0.003339973071199579
-95.325,4.864314064768307,-0.003339973071199579
-95.30000000000001,4.864314064768307,-0.003339973071199579
-95.27500000000001,4.864314064768307,-0.003339973071199579
-95.25,4.864314064768307,-0.003339973071199579
-95.22500000000001,4.864314064768307,-0.003339973071199579
-95.2,4.525995734018693,-0.003339973071199579
-95.17500000000001,0.3315759990261653,-0.003339973071199579
-95.15000000000001,0.2406302111902474,-0.003339973071199579
-95.125,0.2733706948111778,-0.003339973071199579
-95.10000000000001,0.2806463578380511,-0.003339973071199579
-95.075,0.2806463578380511,-0.003339973071199579
-95.05000000000001,0.2806463578380511,-0.003339973071199579
-95.02500000000001,0.2806463578380511,-0.003339973071199579
-95,0.2806463578380511,-0.003339973071199579
-94.97500000000001,0.2806463578380511,-0.003339973071199579
-94.95,0.2806463578380511,-0.003339973071199579
-94.92500000000001,0.2806463578380511,-0.003339973071199579
-94.90000000000001,0.2806463578380511,-0.003339973071199579
-94.875,0.2806463578380511,-0.003339973071199579
-94.85000000000001,0.2806463578380511,-0.003339973071199579
-94.825,0.2842841893514878,-0.003339973071199579
-94.80000000000001,0.2842841893514878,-0.003339973071199579
-94.77500000000001,0.2806463578380511,-0.003339973071199579
-94.75,0.2842841893514878,-0.003339973071199579
-94.72500000000001,0.2842841893514878,-0.003339973071199579
-94.7,0.2842841893514878,-0.003339973071199579
-94.67500000000001,0.2842841893514878,-0.003339973071199579
-94.65000000000001,0.2842841893514878,-0.003339973071199579
-94.625,0.2842841893514878,-0.003339973071199579
-94.60000000000001,0.2842841893514878,-0.003339973071199579
-94.575,0.2842841893514878,-0.003339973071199579
-94.55000000000001,0.2842841893514878,-0.003339973071199579
-94.52500000000001,0.2842841893514878,-0.003339973071199579
-94.5,0.2842841893514878,-0.003339973071199579
-94.47500000000001,0.2842841893514878,-0.003339973071199579
-94.45,0.2842841893514878,-0.003339973071199579
-94.42500000000001,0.2842841893514878,-0.003339973071199579
-94.40000000000001,0.2842841893514878,-0.003339973071199579
-94.375,0.2842841893514878,-0.003339973071199579
-94.35000000000001,0.2842841893514878,-0.003339973071199579
-94.325,0.2842841893514878,-0.003339973071199579
-94.30000000000001,0.2842841893514878,-0.003339973071199579
-94.27500000000001,0.2842841893514878,-0.003339973071199579
-94.25,0.2842841893514878,-0.003339973071199579
-94.22500000000001,0.2842841893514878,-0.003339973071199579
-94.2,0.2842841893514878,-0.003339973071199579
-94.17500000000001,0.2842841893514878,-0.003339973071199579
-94.15000000000001,0.2842841893514878,-0.003339973071199579
-94.125,0.2842841893514878,-0.003339973071199579
-94.10000000000001,0.2842841893514878,-0.003339973071199579
-94.075,0.2842841893514878,-0.003339973071199579
-94.05000000000001,0.2842841893514878,-0.003339973071199579
-94.02500000000001,0.2842841893514878,-0.003339973071199579
-94,0.2842841893514878,-0.003339973071199579
-93.97500000000001,0.2842841893514878,-0.003339973071199579
-93.95,0.2842841893514878,-0.003339973071199579
-93.92500000000001,0.2842841893514878,-0.003339973071199579
-93.90000000000001,0.2842841893514878,-0.003339973071199579
-93.875,0.2842841893514878,-0.003339973071199579
-93.85000000000001,0.2842841893514878,-0.003339973071199579
-93.825,0.2842841893514878,-0.003339973071199579
-93.80000000000001,0.2842841893514878,-0.003339973071199579
-93.77500000000001,0.2842841893514878,-0.003339973071199579
-93.75,0.2842841893514878,-0.003339973071199579
-93.72500000000001,0.2842841893514878,-0.003339973071199579
-93.7,0.2842841893514878,-0.003339973071199579
-93.67500000000001,0.2842841893514878,-0.003339973071199579
-93.65000000000001,0.2842841893514878,-0.003339973071199579
-93.625,0.2842841893514878,-0.003339973071199579
-93.60000000000001,0.2842841893514878,-0.003339973071199579
-93.575,0.2842841893514878,-0.003339973071199579
-93.55000000000001,0.2842841893514878,-0.003339973071199579
-93.52500000000001,0.2842841893514878,-0.003339973071199579
-93.5,0.2842841893514878,-0.003339973071199579
-93.47500000000001,0.2842841893514878,-0.003339973071199579
-93.45,0.2842841893514878,-0.003339973071199579
-93.42500000000001,0.2842841893514878,-0.003339973071199579
-93.40000000000001,0.2842841893514878,-0.003339973071199579
-93.375,0.2842841893514878,-0.003339973071199579
-93.35000000000001,0.2806463578380511,-0.003339973071199579
-93.325,0.2479058742171207,-0.003339973071199579
-93.30000000000001,0.2406302111902474,-0.003339973071199579
-93.27500000000001,3.576521709011712,-0.003339973071199579
-93.25,4.857038401741434,-0.003339973071199579
-93.22500000000001,4.857038401741434,-0.003339973071199579
-93.2,4.857038401741434,-0.003339973071199579
-93.17500000000001,4.857038401741434,-0.003339973071199579
-93.15000000000001,4.857038401741434,-0.003339973071199579
-93.125,4.857038401741434,-0.003339973071199579
-93.10000000000001,4.857038401741434,-0.003339973071199579
-93.075,4.857038401741434,-0.003339973071199579
-93.05000000000001,4.857038401741434,-0.003339973071199579
-93.02500000000001,4.857038401741434,-0.003339973071199579
-93,4.857038401741434,-0.003339973071199579
-92.97500000000001,4.857038401741434,-0.003339973071199579
-92.95,4.857038401741434,-0.003339973071199579
-92.92500000000001,4.857038401741434,-0.003339973071199579
-92.90000000000001,4.857038401741434,-0.003339973071199579
-92.875,4.857038401741434,-0.003339973071199579
-92.85000000000001,4.857038401741434,-0.003339973071199579
-92.825,4.857038401741434,-0.003339973071199579
-92.80000000000001,4.857038401741434,-0.003339973071199579
-92.77500000000001,4.857038401741434,-0.003339973071199579
-92.75,4.857038401741434,-0.003339973071199579
-92.72500000000001,4.857038401741434,-0.003339973071199579
-92.7,4.857038401741434,-0.003339973071199579
-92.67500000000001,4.857038401741434,-0.003339973071199579
-92.65000000000001,4.857038401741434,-0.003339973071199579
-92.625,4.857038401741434,-0.003339973071199579
-92.60000000000001,4.857038401741434,-0.003339973071199579
-92.575,4.857038401741434,-0.003339973071199579
-92.55000000000001,4.857038401741434,-0.003339973071199579
-92.52500000000001,4.857038401741434,-0.003339973071199579
-92.5,4.857038401741434,-0.003339973071199579
-92.47500000000001,4.857038401741434,-0.003339973071199579
-92.45,1.750330289266483,-0.003339973071199579
-92.42500000000001,0.2333545481633741,-0.003339973071199579
-92.40000000000001,0.2660950317843045,-0.003339973071199579
-92.375,0.2806463578380511,-0.003339973071199579
-92.35000000000001,0.2806463578380511,-0.003339973071199579
-92.325,0.2806463578380511,-0.003339973071199579
-92.30000000000001,0.2806463578380511,-0.003339973071199579
-92.27500000000001,0.2806463578380511,-0.003339973071199579
-92.25,0.2806463578380511,-0.003339973071199579
-92.22500000000001,0.2806463578380511,-0.003339973071199579
-92.2,0.2806463578380511,-0.003339973071199579
-92.17500000000001,0.2806463578380511,-0.003339973071199579
-92.15000000000001,0.2806463578380511,-0.003339973071199579
-92.125,0.2806463578380511,-0.003339973071199579
-92.10000000000001,0.2806463578380511,-0.003339973071199579
-92.075,0.2806463578380511,-0.003339973071199579
-92.05000000000001,0.2806463578380511,-0.003339973071199579
-92.02500000000001,0.2806463578380511,-0.003339973071199579
-92,0.2806463578380511,-0.003339973071199579
-91.97500000000001,0.2806463578380511,-0.003339973071199579
-91.95,0.2806463578380511,-0.003339973071199579
-91.92500000000001,0.2842841893514878,-0.003339973071199579
-91.90000000000001,0.2806463578380511,-0.003339973071199579
-91.875,0.2806463578380511,-0.003339973071199579
-91.85000000000001,0.2806463578380511,-0.003339973071199579
-91.825,0.2806463578380511,-0.003339973071199579
-91.80000000000001,0.2806463578380511,-0.003339973071199579
-91.77500000000001,0.2806463578380511,-0.003339973071199579
-91.75,0.2806463578380511,-0.003339973071199579
-91.72500000000001,0.2806463578380511,-0.003339973071199579
-91.7,0.2806463578380511,-0.003339973071199579
-91.67500000000001,0.2806463578380511,-0.003339973071199579
-91.65000000000001,0.2806463578380511,-0.003339973071199579
-91.625,0.2806463578380511,-0.003339973071199579
-91.60000000000001,0.2806463578380511,-0.003339973071199579
-91.575,0.2842841893514878,-0.003339973071199579
-91.55000000000001,0.2806463578380511,-0.003339973071199579
-91.52500000000001,0.2806463578380511,-0.003339973071199579
-91.5,0.2806463578380511,-0.003339973071199579
-91.47500000000001,0.2806463578380511,-0.003339973071199579
-91.45,0.2842841893514878,-0.003339973071199579
-91.42500000000001,0.2806463578380511,-0.003339973071199579
-91.40000000000001,0.2806463578380511,-0.003339973071199579
-91.375,0.2806463578380511,-0.003339973071199579
-91.35000000000001,0.2806463578380511,-0.003339973071199579
-91.325,0.2806463578380511,-0.003339973071199579
-91.30000000000001,0.2842841893514878,-0.003339973071199579
-91.27500000000001,0.2806463578380511,-0.003339973071199579
-91.25,0.2806463578380511,-0.003339973071199579
-91.22500000000001,0.2806463578380511,-0.003339973071199579
-91.2,0.2806463578380511,-0.003339973071199579
-91.17500000000001,0.2806463578380511,-0.003339973071199579
-91.15000000000001,0.2842841893514878,-0.003339973071199579
-91.125,0.2842841893514878,-0.003339973071199579
-91.10000000000001,0.2842841893514878,-0.003339973071199579
-91.075,0.2842841893514878,-0.003339973071199579
-91.05000000000001,0.2842841893514878,-0.003339973071199579
-91.02500000000001,0.2842841893514878,-0.003339973071199579
-91,0.2842841893514878,-0.003339973071199579
-90.97500000000001,0.2842841893514878,-0.003339973071199579
-90.95,0.2842841893514878,-0.003339973071199579
-90.92500000000001,0.2842841893514878,-0.003339973071199579
-90.90000000000001,0.2842841893514878,-0.003339973071199579
-90.875,0.2842841893514878,-0.003339973071199579
-90.85000000000001,0.2842841893514878,-0.003339973071199579
-90.825,0.2842841893514878,-0.003339973071199579
-90.80000000000001,0.2842841893514878,-0.003339973071199579
-90.77500000000001,0.2842841893514878,-0.003339973071199579
-90.75,0.2806463578380511,-0.003339973071199579
-90.72500000000001,0.2842841893514878,-0.003339973071199579
-90.7,0.2842841893514878,-0.003339973071199579
-90.67500000000001,0.2842841893514878,-0.003339973071199579
-90.65000000000001,0.2842841893514878,-0.003339973071199579
-90.625,0.2842841893514878,-0.003339973071199579
-90.60000000000001,0.2697328632977412,-0.003339973071199579
-90.575,0.2406302111902474,-0.003339973071199579
-90.55000000000001,1.128261100468805,-0.003339973071199579
-90.52500000000001,4.849762738714561,-0.003339973071199579
-90.5,4.857038401741434,-0.003339973071199579
-90.47500000000001,4.857038401741434,-0.003339973071199579
-90.45,4.857038401741434,-0.003339973071199579
-90.42500000000001,4.857038401741434,-0.003339973071199579
-90.40000000000001,4.857038401741434,-0.003339973071199579
-90.375,4.857038401741434,-0.003339973071199579
-90.35000000000001,4.857038401741434,-0.003339973071199579
-90.325,4.857038401741434,-0.003339973071199579
-90.30000000000001,4.857038401741434,-0.003339973071199579
-90.27500000000001,4.857038401741434,-0.003339973071199579
-90.25,4.857038401741434,-0.003339973071199579
-90.22500000000001,4.857038401741434,-0.003339973071199579
-90.2,4.857038401741434,-0.003339973071199579
-90.17500000000001,4.857038401741434,-0.003339973071199579
-90.15000000000001,4.857038401741434,-0.003339973071199579
-90.125,4.857038401741434,-0.003339973071199579
-90.10000000000001,4.857038401741434,-0.003339973071199579
-90.075,4.857038401741434,-0.003339973071199579
-90.05000000000001,4.857038401741434,-0.003339973071199579
-90.02500000000001,4.857038401741434,-0.003339973071199579
-90,4.857038401741434,-0.003339973071199579
-89.97500000000001,4.857038401741434,-0.003339973071199579
-89.95,4.857038401741434,-0.003339973071199579
-89.92500000000001,4.857038401741434,-0.003339973071199579
-89.90000000000001,4.857038401741434,-0.003339973071199579
-89.875,4.857038401741434,-0.003339973071199579
-89.85000000000001,4.857038401741434,-0.003339973071199579
-89.825,4.857038401741434,-0.003339973071199579
-89.80000000000001,4.857038401741434,-0.003339973071199579
-89.77500000000001,4.857038401741434,-0.003339973071199579
-89.75,4.857038401741434,-0.003339973071199579
-89.72500000000001,3.481938089662357,-0.003339973071199579
-89.7,0.2479058742171207,-0.003339973071199579
-89.67500000000001,0.2479058742171207,-0.003339973071199579
-89.65000000000001,0.2770085263246145,-0.003339973071199579
-89.625,0.2806463578380511,-0.003339973071199579
-89.60000000000001,0.2806463578380511,-0.003339973071199579
-89.575,0.2806463578380511,-0.003339973071199579
-89.55000000000001,0.2806463578380511,-0.003339973071199579
-89.52500000000001,0.2806463578380511,-0.003339973071199579
-89.5,0.2806463578380511,-0.003339973071199579
-89.47500000000001,0.2806463578380511,-0.003339973071199579
-89.45,0.2806463578380511,-0.003339973071199579
-89.42500000000001,0.2806463578380511,-0.003339973071199579
-89.40000000000001,0.2806463578380511,-0.003339973071199579
-89.375,0.2806463578380511,-0.003339973071199579
-89.35000000000001,0.2806463578380511,-0.003339973071199579
-89.325,0.2806463578380511,-0.003339973071199579
-89.30000000000001,0.2842841893514878,-0.003339973071199579
-89.27500000000001,0.2842841893514878,-0.003339973071199579
-89.25,0.2842841893514878,-0.003339973071199579
-89.22500000000001,0.2806463578380511,-0.003339973071199579
-89.2,0.2806463578380511,-0.003339973071199579
-89.17500000000001,0.2806463578380511,-0.003339973071199579
-89.15000000000001,0.2806463578380511,-0.003339973071199579
-89.125,0.2806463578380511,-0.003339973071199579
-89.10000000000001,0.2842841893514878,-0.003339973071199579
-89.075,0.2806463578380511,-0.003339973071199579
-89.05000000000001,0.2842841893514878,-0.003339973071199579
-89.02500000000001,0.2806463578380511,-0.003339973071199579
-89,0.2842841893514878,-0.003339973071199579
-88.97500000000001,0.2842841893514878,-0.003339973071199579
-88.95,0.2806463578380511,-0.003339973071199579
-88.92500000000001,0.2806463578380511,-0.003339973071199579
-88.90000000000001,0.2806463578380511,-0.003339973071199579
-88.875,0.2806463578380511,-0.003339973071199579
-88.85000000000001,0.2806463578380511,-0.003339973071199579
-88.825,0.2806463578380511,-0.003339973071199579
-88.80000000000001,0.2842841893514878,-0.003339973071199579
-88.77500000000001,0.2842841893514878,-0.003339973071199579
-88.75,0.2842841893514878,-0.003339973071199579
-88.72500000000001,0.2842841893514878,-0.003339973071199579
-88.7,0.2806463578380511,-0.003339973071199579
