   1 	     5.9507 
   2 	    10.8698 
   3 	    15.8009 
   4 	    20.8256 
   5 	    25.8135 
   6 	    30.7683 
   7 	    35.9024 
   8 	    40.7990 
   9 	    45.9835 
  10 	    50.8776 
  11 	    55.8825 
  12 	    60.7608 
  13 	    65.9370 
  14 	    70.7332 
  15 	    76.0789 
  16 	    80.7733 
  17 	    86.4036 
  18 	    90.7603 
  19 	    95.7407 
  20 	   100.7962 
  21 	   105.7198 
  22 	   110.7012 
  23 	   115.9055 
  24 	   120.9140 
