   1 	     9.3768 
   2 	    14.1986 
   3 	    19.3107 
   4 	    24.2516 
   5 	    29.3110 
   6 	    34.1248 
   7 	    39.9789 
   8 	    44.1733 
   9 	    49.2751 
  10 	    54.3823 
  11 	    59.4758 
  12 	    64.3188 
  13 	    69.4917 
  14 	    74.3625 
  15 	    79.4646 
  16 	    84.4737 
  17 	    89.2362 
  18 	    94.4287 
  19 	    99.2725 
  20 	   104.3671 
  21 	   109.3642 
  22 	   114.1303 
  23 	   119.2032 
  24 	   124.3709 
  25 	   129.4360 
